Tournament,surface,Date,HomeTeam,AwayTeam,score,round,Surface,FTR
M15 Sharm ElSheikh,Hard,20240311,Jasper Lai,Wenfu Li,7-6(2) 3-6 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Kris Van Wyk,Antonio Caruso,6-3 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Amr Elsayed Abdou Ahmed Mohamed,Leo Borg,6-3 6-4,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Martyn Pawelski,Vladimir Uzhylovsky,2-1 RET,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Vadym Ursu,Cedric Stanke,6-1 6-1,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Joshua Sheehy,Lasse Poertner,6-2 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Yuquan Jin,Olaf Pieczkowski,6-2 6-7(2) 7-6(3),R16,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Yurii Dzhavakian,Lorenzo Lorusso,6-0 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Marek Gengel,Fryderyk Lechno Wasiutynski,6-4 6-2,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Kris Van Wyk,Jasper Lai,6-1 6-1,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Amr Elsayed Abdou Ahmed Mohamed,Martyn Pawelski,6-3 7-5,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Vadym Ursu,Joshua Sheehy,4-6 6-1 6-2,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Yurii Dzhavakian,Yuquan Jin,7-6(4) 6-3,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Kris Van Wyk,Marek Gengel,6-4 6-3,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Vadym Ursu,Amr Elsayed Abdou Ahmed Mohamed,6-7(8) 6-2 3-0 RET,SF,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Kris Van Wyk,Yurii Dzhavakian,6-1 6-1,SF,Hard,H
M15 Sharm ElSheikh,Hard,20240311,Vadym Ursu,Kris Van Wyk,7-5 6-3,F,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Kris Van Wyk,Nikita Ianin,6-0 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Koray Kirci,George Houghton,6-4 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Karim Ibrahim,Gabriele Volpi,6-3 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Marek Gengel,Ali Habib,7-6(2) 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Martyn Pawelski,Lorenzo Lorusso,6-3 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Cedric Stanke,Nour Fathalla,6-1 4-6 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Fabio Nestola,Sergo Sikharulidze,4-6 6-3 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Olaf Pieczkowski,Illia Biloborodko,6-2 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Amr Elsayed Abdou Ahmed Mohamed,Max Benaim,6-4 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Federico Bondioli,Saveliy Ivanov,6-4 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Yusuf Khamis,Maksym Khlyvniuk,6-1 6-0,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Yurii Dzhavakian,Thomas Drayton,6-3 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Sander Jong,Alexandr Binda,6-3 7-6(3),R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Daniel Little,Stijn Pel,7-6(6) 7-6(7),R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Alessandro Coccioli,Oskar Grzegorzewski,6-3 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Vadym Ursu,Gabriele Bosio,6-2 7-6(5),R32,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Kris Van Wyk,Koray Kirci,6-1 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Marek Gengel,Karim Ibrahim,6-3 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Martyn Pawelski,Cedric Stanke,7-5 6-4,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Olaf Pieczkowski,Fabio Nestola,6-2 6-4,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Federico Bondioli,Amr Elsayed Abdou Ahmed Mohamed,2-1 RET,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Yurii Dzhavakian,Yusuf Khamis,6-2 7-6(2),R16,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Sander Jong,Daniel Little,6-3 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Vadym Ursu,Alessandro Coccioli,7-6(3) 7-5,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Kris Van Wyk,Marek Gengel,4-6 6-3 6-1,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Olaf Pieczkowski,Martyn Pawelski,6-4 6-2,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Yurii Dzhavakian,Federico Bondioli,6-2 6-1,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Vadym Ursu,Sander Jong,6-2 4-6 7-6(5),QF,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Kris Van Wyk,Olaf Pieczkowski,4-6 6-3 6-0,SF,Hard,H
M15 Sharm ElSheikh,Hard,20240318,Vadym Ursu,Yurii Dzhavakian,6-1 6-3,SF,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Kris Van Wyk,Gabriele Bosio,7-6(2) 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Alexandr Binda,Sergo Sikharulidze,6-4 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Amr Elsayed Abdou Ahmed Mohamed,Karim Ibrahim,6-4 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Sander Jong,Grigoriy Lomakin,6-7(4) 6-3 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Giles Hussey,Karim Mohamed Maamoun,6-3 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Leonardo Rossi,Federico Bondioli,6-4 3-1 RET,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,George Houghton,Tamas Belafalvi Balint,6-2 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Koray Kirci,Moerani Bouzige,6-3 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Marek Gengel,Stijn Pel,6-4 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Ben Jones,Mees Rottgering,6-7(7) 7-5 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Lorenzo Lorusso,Daniel Little,6-4 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Yurii Dzhavakian,Saveliy Ivanov,6-2 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Evgeny Philippov,Borys Zgola,6-2 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Millen Hurrion,Faris Zakaryia,6-3 3-0 RET,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Illia Biloborodko,Maxim Mrva,4-6 7-5 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Vadym Ursu,Luca Preda,6-1 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Alexandr Binda,Kris Van Wyk,3-6 7-6(5) 6-1,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Amr Elsayed Abdou Ahmed Mohamed,Sander Jong,7-5 6-1,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Giles Hussey,Leonardo Rossi,6-4 6-1,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Koray Kirci,George Houghton,6-3 5-7 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Marek Gengel,Ben Jones,6-4 6-2,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Lorenzo Lorusso,Yurii Dzhavakian,6-7(3) 6-4 7-6(6),R16,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Millen Hurrion,Evgeny Philippov,6-4 6-1,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Vadym Ursu,Illia Biloborodko,2-6 7-6(4) 6-2,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Amr Elsayed Abdou Ahmed Mohamed,Alexandr Binda,6-3 6-4,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Giles Hussey,Koray Kirci,2-1 RET,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Marek Gengel,Lorenzo Lorusso,6-2 6-1,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Vadym Ursu,Millen Hurrion,6-3 7-6(3),QF,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Giles Hussey,Amr Elsayed Abdou Ahmed Mohamed,7-5 6-4,SF,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Vadym Ursu,Marek Gengel,5-7 6-1 6-4,SF,Hard,H
M15 Sharm ElSheikh,Hard,20240325,Giles Hussey,Vadym Ursu,6-2 6-4,F,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Hady Habib,Leonardo Rossi,6-4 3-6 7-6(0),R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Millen Hurrion,Trey Hilderbrand,5-7 7-5 6-3,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Marek Gengel,Matt Hulme,6-7(3) 6-3 6-4,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Kris Van Wyk,Grigoriy Lomakin,6-1 3-6 6-3,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Cem Ilkel,Yusuf Khamis,6-4 7-6(4),R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Petr Nesterov,Ilia Simakin,6-1 7-5,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Karim Mohamed Maamoun,Oleg Kolninov,6-0 6-2,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Maxim Mrva,Vadym Ursu,6-4 5-2 RET,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Robin Bertrand,Nikita Ianin,6-1 6-2,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Zura Tkemaladze,Michael Bassem Sobhy,6-4 6-4,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Illia Biloborodko,Jakub Paul,7-5 6-2,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Mohamed Safwat,Mees Rottgering,6-4 6-4,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Kamil Majchrzak,Michal Krajci,6-1 6-1,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Yurii Dzhavakian,Petr Bar Biryukov,6-2 3-6 6-4,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Saba Purtseladze,Alp Horoz,6-3 6-2,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Khumoun Sultanov,Amr Elsayed Abdou Ahmed Mohamed,1-6 6-4 6-3,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Millen Hurrion,Hady Habib,6-3 6-4,R16,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Marek Gengel,Kris Van Wyk,6-1 6-4,R16,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Petr Nesterov,Cem Ilkel,6-3 6-2,R16,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Karim Mohamed Maamoun,Maxim Mrva,6-4 6-1,R16,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Robin Bertrand,Zura Tkemaladze,1-6 6-2 6-1,R16,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Illia Biloborodko,Mohamed Safwat,6-4 3-6 7-6(3),R16,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Kamil Majchrzak,Yurii Dzhavakian,6-1 6-2,R16,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Khumoun Sultanov,Saba Purtseladze,6-1 7-5,R16,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Marek Gengel,Millen Hurrion,6-1 1-6 7-6(5),QF,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Karim Mohamed Maamoun,Petr Nesterov,3-6 6-1 7-6(3),QF,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Robin Bertrand,Illia Biloborodko,7-5 7-5,QF,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Kamil Majchrzak,Khumoun Sultanov,6-1 6-3,QF,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Karim Mohamed Maamoun,Marek Gengel,6-3 6-4,SF,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Kamil Majchrzak,Robin Bertrand,6-1 6-0,SF,Hard,H
M25 Sharm ElSheikh,Hard,20240401,Kamil Majchrzak,Karim Mohamed Maamoun,6-3 6-2,F,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Khumoun Sultanov,Andriy Poritskyy,6-3 6-3,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Yurii Dzhavakian,Michael Bassem Sobhy,6-4 1-6 6-4,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Zura Tkemaladze,Millen Hurrion,4-6 4-3 RET,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Robin Bertrand,Maik Steiner,7-6(3) 7-5,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Kris Van Wyk,Faris Zakaryia,6-3 3-6 6-2,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Aristarkh Safonov,Hamish Stewart,7-6(8) 7-6(5),R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Amr Elsayed Abdou Ahmed Mohamed,Jakub Paul,6-7(8) 6-4 6-3,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Kamil Majchrzak,Marek Gengel,6-3 5-7 7-6(7),R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Matt Hulme,Cem Ilkel,1-6 6-3 6-2,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Petr Nesterov,Finley Hall,6-2 6-2,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Maxim Mrva,Harry Wendelken,7-6(5) 6-1,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Mohamed Safwat,Yusuf Khamis,7-5 6-4,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Saba Purtseladze,Daniel Khazime ,6-2 6-2,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Matej Vocel,David Poljak,3-6 7-6(6) 6-2,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Evgeny Philippov,Ben Jones,3-6 6-4 7-6(5),R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Vadym Ursu,Ilia Simakin,6-2 6-4,R32,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Khumoun Sultanov,Yurii Dzhavakian,6-2 7-6(3),R16,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Robin Bertrand,Zura Tkemaladze,6-4 6-2,R16,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Kris Van Wyk,Aristarkh Safonov,6-4 3-6 6-3,R16,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Amr Elsayed Abdou Ahmed Mohamed,Kamil Majchrzak,6-4 6-2,R16,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Matt Hulme,Petr Nesterov,6-4 6-4,R16,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Mohamed Safwat,Maxim Mrva,6-2 6-1,R16,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Matej Vocel,Saba Purtseladze,4-6 7-6(6) 7-6(4),R16,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Vadym Ursu,Evgeny Philippov,7-5 6-7(4) 6-4,R16,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Robin Bertrand,Khumoun Sultanov,1-6 6-1 6-4,QF,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Amr Elsayed Abdou Ahmed Mohamed,Kris Van Wyk,6-2 6-4,QF,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Mohamed Safwat,Matt Hulme,6-2 6-4,QF,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Vadym Ursu,Matej Vocel,6-3 RET,QF,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Robin Bertrand,Amr Elsayed Abdou Ahmed Mohamed,6-4 6-2,SF,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Mohamed Safwat,Vadym Ursu,6-3 6-1,SF,Hard,H
M25 Sharm ElSheikh,Hard,20240408,Mohamed Safwat,Robin Bertrand,3-6 6-2 6-2,F,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Evgenii Tiurnev,Ioannis Kountourakis ,7-6(2) 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Szymon Kielan,Filippo Moroni,7-6(4) 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Cedric Stanke,Akram El Sallaly,6-2 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Zura Tkemaladze,Bader Alabdullah,7-6(4) 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Yanki Erel,Fryderyk Lechno Wasiutynski,6-4 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Evan Bynoe,Sergei Pogosian,6-4 3-1 RET,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Boris Butulija,Filippo Speziali,6-1 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Maxwell Mckennon,Nikita Ianin,7-6(3) 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Filip Pieczonka,Carlo Alberto Fossati,6-3 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Tomasz Berkieta,Daniil Golubev,6-2 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Marcel Kamrowski ,Jesse De Jager,6-4 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Massimo Giunta,Koray Kirci,6-7(6) 6-1 7-6(6),R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Attila Dominik Boros,Stefano Dagostino,6-3 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Roland Stuurman,Gabor Hornung,6-2 1-0 RET,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Alexandr Binda,Matteo Fondriest,6-4 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Pietro Orlando Fellin,Saba Purtseladze,4-2 RET,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Evgenii Tiurnev,Szymon Kielan,6-0 2-0 RET,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Zura Tkemaladze,Cedric Stanke,6-2 7-6(5),R16,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Evan Bynoe,Yanki Erel,1-6 6-4 6-4,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Maxwell Mckennon,Boris Butulija,6-3 1-6 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Tomasz Berkieta,Filip Pieczonka,6-7(4) 6-3 1-1 RET,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Marcel Kamrowski ,Massimo Giunta,7-6(5) 7-6(3),R16,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Attila Dominik Boros,Roland Stuurman,7-5 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Alexandr Binda,Pietro Orlando Fellin,7-5 6-4,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Evgenii Tiurnev,Zura Tkemaladze,7-6(6) 6-4,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Maxwell Mckennon,Evan Bynoe,6-1 6-2,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Tomasz Berkieta,Marcel Kamrowski ,6-1 6-2,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Alexandr Binda,Attila Dominik Boros,6-3 7-6(10),QF,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Evgenii Tiurnev,Maxwell Mckennon,3-6 6-3 6-4,SF,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Tomasz Berkieta,Alexandr Binda,6-4 6-4,SF,Hard,H
M15 Sharm ElSheikh,Hard,20240916,Evgenii Tiurnev,Tomasz Berkieta,7-5 6-1,F,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Evgenii Tiurnev,Saveliy Ivanov,6-4 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Attila Dominik Boros,Karim Ibrahim,6-3 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Alexandr Binda,Daniil Golubev,6-0 6-0,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Amr Elsayed Abdou Ahmed Mohamed,Viktor Frydrych,6-2 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Michael Bassem Sobhy,Massimo Giunta,3-6 7-5 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Koray Kirci,Joe Leather,7-6(5) 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Marcel Kamrowski ,Tomasz Berkieta,6-7(5) 7-5 2-0 RET,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Stefano Dagostino,Grigoriy Lomakin,6-4 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Matthew Summers,Luca Castagnola,6-0 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Filippo Moroni,Filip Pieczonka,7-6(1) 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Faris Zakaryia,Maxwell Mckennon,4-6 6-2 7-5,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Yanki Erel,Aryan Lakshmanan,7-5 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Michael Zhu,Pietro Orlando Fellin,6-3 1-6 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Filippo Speziali,James Story,6-3 2-6 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Fryderyk Lechno Wasiutynski,Nikita Ianin,3-6 7-5 7-5,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Marek Gengel,Lorenzo Angelini,6-1 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Evgenii Tiurnev,Attila Dominik Boros,6-4 6-2,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Alexandr Binda,Amr Elsayed Abdou Ahmed Mohamed,6-1 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Michael Bassem Sobhy,Koray Kirci,6-4 3-6 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Marcel Kamrowski ,Stefano Dagostino,6-1 3-6 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Filippo Moroni,Matthew Summers,6-2 6-4,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Faris Zakaryia,Yanki Erel,2-6 6-3 7-5,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Filippo Speziali,Michael Zhu,7-5 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Marek Gengel,Fryderyk Lechno Wasiutynski,7-5 6-2,R16,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Alexandr Binda,Evgenii Tiurnev,6-2 7-5,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Michael Bassem Sobhy,Marcel Kamrowski ,6-2 6-1,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Filippo Moroni,Faris Zakaryia,6-2 6-7(3) 3-0 RET,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Marek Gengel,Filippo Speziali,6-3 6-2,QF,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Alexandr Binda,Michael Bassem Sobhy,6-4 6-2,SF,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Marek Gengel,Filippo Moroni,6-7(2) 6-4 6-4,SF,Hard,H
M15 Sharm ElSheikh,Hard,20240923,Marek Gengel,Alexandr Binda,6-4 6-3,F,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Ilia Simakin,Oscar Galimardanov,7-5 4-6 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Benjamin Hannestad,Karim Ibrahim,6-3 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Alan Sau Franco,Daniil Ryzhankou,6-1 7-5,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Yurii Dzhavakian,Yusuf Khamis,6-3 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Marek Gengel,Guillaume Dalmasso ,6-1 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Boris Butulija,Daniel Khazime ,6-3 7-6(5),R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Michal Krajci,Brian Bozemoj,6-4 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Amr Elsayed Abdou Ahmed Mohamed,Sidharth Rawat,6-1 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Egor Agafonov,Peter Alam,6-4 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Alexandr Binda,Christoph Gayk,7-5 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Nino Ehrenschneider,Radovan Michalik,6-0 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Robert Strombachs,Kyle Rae,6-0 6-3,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Peter Bertran,Oliver Ojakaar,7-6(4) 6-1,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Mwendwa Mbithi,Rafael Alfonso De Alba Valdes,6-4 6-4,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Cedric Stanke,Matt Kleiman,6-3 6-2,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Maximus Jones,Mohamed Safwat,6-4 7-5,R32,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Ilia Simakin,Benjamin Hannestad,6-2 6-1,R16,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Yurii Dzhavakian,Alan Sau Franco,7-5 6-1,R16,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Marek Gengel,Boris Butulija,6-2 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Amr Elsayed Abdou Ahmed Mohamed,Michal Krajci,4-6 6-4 6-1,R16,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Alexandr Binda,Egor Agafonov,6-4 6-1,R16,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Robert Strombachs,Nino Ehrenschneider,1-6 6-2 6-1,R16,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Peter Bertran,Mwendwa Mbithi,6-3 6-3,R16,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Maximus Jones,Cedric Stanke,6-0 7-6(3),R16,Hard,H
M15 Sharm ElSheikh,Hard,20241007,Yurii Dzhavakian,Ilia Simakin,6-4 3-6 6-3,QF,Hard,H
