Tournament,surface,Date,HomeTeam,AwayTeam,score,round,Surface,FTR
Chicago CH,Hard,20240722,Michael Zheng,Naoki Nakagawa,7-5 6-4,Q2,Hard,H
Chicago CH,Hard,20240722,Aidan Mayo,Nicolas Mejia,7-6(3) 6-2,Q2,Hard,H
Chicago CH,Hard,20240722,Tung Lin Wu,Ricardas Berankis,6-3 6-4,Q2,Hard,H
Chicago CH,Hard,20240722,James Trotter,Patrick Maloney,6-1 6-2,Q2,Hard,H
Chicago CH,Hard,20240722,Jacob Fearnley,Cooper Williams,6-1 7-6(8),Q1,Hard,H
Chicago CH,Hard,20240722,Antoine Bellier,Omni Kumar,6-4 6-7(12) 6-4,Q1,Hard,H
Chicago CH,Hard,20240722,Mark Lajal,Bruno Kuzuhara,6-3 7-6(1),Q1,Hard,H
Chicago CH,Hard,20240722,Rio Noguchi,Kaichi Uchida,6-0 6-1,Q1,Hard,H
Chicago CH,Hard,20240722,Naoki Nakagawa,Clement Chidekh,6-3 6-2,Q1,Hard,H
Chicago CH,Hard,20240722,Michael Zheng,Luke Saville,6-3 6-1,Q1,Hard,H
Chicago CH,Hard,20240722,Nicolas Mejia,Nikita Filin,6-4 6-2,Q1,Hard,H
Chicago CH,Hard,20240722,Aidan Mayo,Garrett Johns,6-3 7-6(13),Q1,Hard,H
Chicago CH,Hard,20240722,Tung Lin Wu,Govind Nanda,6-2 6-4,Q1,Hard,H
Chicago CH,Hard,20240722,Ricardas Berankis,Matias Soto,1-6 6-3 6-4,Q1,Hard,H
Chicago CH,Hard,20240722,James Trotter,Daniil Glinka,6-7(4) 7-6(5) 6-3,Q1,Hard,H
Chicago CH,Hard,20240722,Patrick Maloney,Andres Andrade,4-0 RET,Q1,Hard,H
Segovia CH,Hard,20240722,Antoine Escoffier,Alex Martinez,6-3 2-6 6-3,F,Hard,H
Segovia CH,Hard,20240722,Antoine Escoffier,Jie Cui,6-4 6-4,SF,Hard,H
Segovia CH,Hard,20240722,Alex Martinez,Nicolas Alvarez Varona,6-4 6-3,SF,Hard,H
Segovia CH,Hard,20240722,Antoine Escoffier,Benjamin Lock,6-2 6-2,QF,Hard,H
Segovia CH,Hard,20240722,Jie Cui,Max Wiskandt,6-4 7-5,QF,Hard,H
Segovia CH,Hard,20240722,Nicolas Alvarez Varona,Dan Added,6-3 6-3,QF,Hard,H
Segovia CH,Hard,20240722,Alex Martinez,Mario Gonzalez Fernandez,6-3 2-6 6-3,QF,Hard,H
Segovia CH,Hard,20240722,Antoine Escoffier,Edas Butvilas,W/O,R16,Hard,H
Segovia CH,Hard,20240722,Benjamin Lock,Miguel Damas,6-7(2) 7-5 7-6(5),R16,Hard,H
Segovia CH,Hard,20240722,Max Wiskandt,Alibek Kachmazov,2-6 6-2 6-3,R16,Hard,H
Segovia CH,Hard,20240722,Jie Cui,Arthur Weber,6-4 4-6 7-6(0),R16,Hard,H
Segovia CH,Hard,20240722,Dan Added,Michael Geerts,6-3 3-6 6-3,R16,Hard,H
Segovia CH,Hard,20240722,Nicolas Alvarez Varona,Egor Gerasimov,6-4 6-7(7) 6-3,R16,Hard,H
Segovia CH,Hard,20240722,Alex Martinez,John Echeverria,1-6 6-4 6-4,R16,Hard,H
Segovia CH,Hard,20240722,Mario Gonzalez Fernandez,Mohamed Safwat,W/O,R16,Hard,H
Segovia CH,Hard,20240722,Antoine Escoffier,Iliyan Radulov,7-6(2) 6-1,R32,Hard,H
Segovia CH,Hard,20240722,Edas Butvilas,Alberto Barroso Campos,7-5 7-5,R32,Hard,H
Segovia CH,Hard,20240722,Miguel Damas,Alexis Gautier,4-6 7-6(2) 6-2,R32,Hard,H
Segovia CH,Hard,20240722,Benjamin Lock,Vadym Ursu,6-3 6-1,R32,Hard,H
Segovia CH,Hard,20240722,Alibek Kachmazov,Inaki Montes De La Torre,3-6 7-5 6-1,R32,Hard,H
Segovia CH,Hard,20240722,Max Wiskandt,Evgeny Karlovskiy,6-1 6-4,R32,Hard,H
Segovia CH,Hard,20240722,Arthur Weber,Daniel Merida Aguilar,6-4 6-4,R32,Hard,H
Segovia CH,Hard,20240722,Jie Cui,Robin Bertrand,7-5 6-2,R32,Hard,H
Segovia CH,Hard,20240722,Michael Geerts,Laurent Lokoli,6-4 7-6(4),R32,Hard,H
Segovia CH,Hard,20240722,Dan Added,Adria Soriano Barrera,7-6(5) 6-4,R32,Hard,H
Segovia CH,Hard,20240722,Nicolas Alvarez Varona,Alejo Sanchez Quilez,6-1 6-1,R32,Hard,H
Segovia CH,Hard,20240722,Egor Gerasimov,Fabrizio Andaloro,6-4 6-3,R32,Hard,H
Segovia CH,Hard,20240722,John Echeverria,August Holmgren,7-5 6-4,R32,Hard,H
Segovia CH,Hard,20240722,Alex Martinez,Ivan Marrero Curbelo,3-6 7-6(4) 6-3,R32,Hard,H
Segovia CH,Hard,20240722,Mario Gonzalez Fernandez,Lorenzo Joaquin Rodriguez,6-4 6-3,R32,Hard,H
Segovia CH,Hard,20240722,Mohamed Safwat,Jules Marie,7-6(2) 6-4,R32,Hard,H
Segovia CH,Hard,20240722,Fabrizio Andaloro,Arthur Fery,7-5 6-3,Q2,Hard,H
Segovia CH,Hard,20240722,Max Wiskandt,Gabriel Debru,6-2 7-6(3),Q2,Hard,H
Segovia CH,Hard,20240722,Ivan Marrero Curbelo,Neil Oberleitner,7-5 6-7(4) 6-3,Q2,Hard,H
Segovia CH,Hard,20240722,Alex Martinez,Yaroslav Demin,6-2 6-2,Q2,Hard,H
Segovia CH,Hard,20240722,Adria Soriano Barrera,Luca Castelnuovo,5-4 RET,Q2,Hard,H
Segovia CH,Hard,20240722,John Echeverria,Stuart Parker,6-3 6-4,Q2,Hard,H
Segovia CH,Hard,20240722,Arthur Fery,Pavlos Tsitsipas,6-4 6-2,Q1,Hard,H
Segovia CH,Hard,20240722,Fabrizio Andaloro,Arthur Reymond,6-2 6-3,Q1,Hard,H
Segovia CH,Hard,20240722,Gabriel Debru,Patrick Brady,6-3 6-7(4) 6-4,Q1,Hard,H
Segovia CH,Hard,20240722,Max Wiskandt,Albert Pedrico Kravtsov,6-1 6-4,Q1,Hard,H
Segovia CH,Hard,20240722,Neil Oberleitner,Noah Lopez,6-3 6-4,Q1,Hard,H
Segovia CH,Hard,20240722,Ivan Marrero Curbelo,Liam Gavrielides,6-4 6-2,Q1,Hard,H
Segovia CH,Hard,20240722,Yaroslav Demin,Henry Searle,7-5 1-6 6-3,Q1,Hard,H
Segovia CH,Hard,20240722,Alex Martinez,Lorenzo Rottoli,6-4 6-3,Q1,Hard,H
Segovia CH,Hard,20240722,Adria Soriano Barrera,Oscar Jose Gutierrez,6-0 6-3,Q1,Hard,H
Segovia CH,Hard,20240722,Stuart Parker,Ivan Perez Martin ,2-6 6-3 6-3,Q1,Hard,H
Segovia CH,Hard,20240722,John Echeverria,Diego Augusto Barreto Sanchez,6-4 6-2,Q1,Hard,H
Tampere CH,Clay,20240722,Daniel Rincon,Calvin Hemery,6-1 7-6(4),F,Clay,H
Tampere CH,Clay,20240722,Calvin Hemery,Javier Barranco Cosano,6-2 6-7(4) 6-3,SF,Clay,H
Tampere CH,Clay,20240722,Daniel Rincon,Gabi Adrian Boitan,7-6(6) 6-4,SF,Clay,H
Tampere CH,Clay,20240722,Javier Barranco Cosano,Francisco Comesana,6-2 7-5,QF,Clay,H
Tampere CH,Clay,20240722,Calvin Hemery,Marvin Moeller,5-7 6-2 6-4,QF,Clay,H
Tampere CH,Clay,20240722,Gabi Adrian Boitan,Aziz Dougaz,6-3 7-6(2),QF,Clay,H
Tampere CH,Clay,20240722,Daniel Rincon,Carlos Taberner,7-5 6-4,QF,Clay,H
Tampere CH,Clay,20240722,Francisco Comesana,Tristan Lamasine,6-3 5-7 6-1,R16,Clay,H
Tampere CH,Clay,20240722,Javier Barranco Cosano,Santiago Fa Rodriguez Taverna,6-3 6-2,R16,Clay,H
Tampere CH,Clay,20240722,Calvin Hemery,Vesa Ahti,6-1 6-0,R16,Clay,H
Tampere CH,Clay,20240722,Marvin Moeller,Clement Tabur,6-4 6-3,R16,Clay,H
Tampere CH,Clay,20240722,Aziz Dougaz,Gauthier Onclin,7-5 6-3,R16,Clay,H
Tampere CH,Clay,20240722,Gabi Adrian Boitan,Dmitry Popko,3-6 6-3 6-3,R16,Clay,H
Tampere CH,Clay,20240722,Daniel Rincon,Jelle Sels,2-6 6-4 6-1,R16,Clay,H
Tampere CH,Clay,20240722,Carlos Taberner,Juan Bautista Torres,6-2 6-3,R16,Clay,H
Tampere CH,Clay,20240722,Francisco Comesana,Jiri Vesely,2-6 6-3 6-3,R32,Clay,H
Tampere CH,Clay,20240722,Tristan Lamasine,Nikolas Sanchez Izquierdo,7-6(3) 7-5,R32,Clay,H
Tampere CH,Clay,20240722,Santiago Fa Rodriguez Taverna,Michael Vrbensky,6-4 6-3,R32,Clay,H
Tampere CH,Clay,20240722,Javier Barranco Cosano,Giovanni Fonio,7-6(5) 6-2,R32,Clay,H
Tampere CH,Clay,20240722,Calvin Hemery,Mathys Erhard,6-4 2-6 7-6(5),R32,Clay,H
Tampere CH,Clay,20240722,Vesa Ahti,Eero Vasa,4-6 7-6(3) 7-5,R32,Clay,H
Tampere CH,Clay,20240722,Marvin Moeller,Patrick Kaukovalta,6-3 6-2,R32,Clay,H
Tampere CH,Clay,20240722,Clement Tabur,Tom Gentzsch,6-3 6-3,R32,Clay,H
Tampere CH,Clay,20240722,Aziz Dougaz,Dalibor Svrcina,6-3 6-4,R32,Clay,H
Tampere CH,Clay,20240722,Gauthier Onclin,Henri Laaksonen,6-3 6-4,R32,Clay,H
Tampere CH,Clay,20240722,Gabi Adrian Boitan,Hynek Barton,6-3 0-6 6-2,R32,Clay,H
Tampere CH,Clay,20240722,Dmitry Popko,Facundo Mena,4-6 6-3 7-5,R32,Clay,H
Tampere CH,Clay,20240722,Daniel Rincon,Jay Clarke,7-5 2-0 RET,R32,Clay,H
Tampere CH,Clay,20240722,Jelle Sels,Ivan Gakhov,7-5 7-6(5),R32,Clay,H
Tampere CH,Clay,20240722,Juan Bautista Torres,Ergi Kirkin,7-6(5) 6-2,R32,Clay,H
Tampere CH,Clay,20240722,Carlos Taberner,Murkel Alejandro Dellien Velasco,4-6 6-3 6-3,R32,Clay,H
Tampere CH,Clay,20240722,Juan Bautista Torres,Thomas Yaka Kofi Setodji,6-3 6-1,Q2,Clay,H
Tampere CH,Clay,20240722,Gabi Adrian Boitan,Thomas Fancutt,6-3 3-6 7-6(4),Q2,Clay,H
Tampere CH,Clay,20240722,Jelle Sels,Rafael Ymer,6-1 6-2,Q2,Clay,H
Tampere CH,Clay,20240722,Hynek Barton,Buvaysar Gadamauri,6-4 6-4,Q2,Clay,H
Tampere CH,Clay,20240722,Tom Gentzsch,Kristjan Tamm,6-4 7-6(9),Q2,Clay,H
Tampere CH,Clay,20240722,Henri Laaksonen,Ji Sung Nam,7-6(2) 5-7 6-3,Q1,Clay,H
Tampere CH,Clay,20240722,Thomas Yaka Kofi Setodji,Iiro Vasa,7-5 6-1,Q1,Clay,H
Tampere CH,Clay,20240722,Gabi Adrian Boitan,Peetu Pohjola,6-3 6-0,Q1,Clay,H
Tampere CH,Clay,20240722,Thomas Fancutt,Roni Rikkonen,6-4 6-0,Q1,Clay,H
Tampere CH,Clay,20240722,Jelle Sels,Lucas Renard,6-4 6-1,Q1,Clay,H
Tampere CH,Clay,20240722,Hynek Barton,Johannes Ingildsen,6-3 6-2,Q1,Clay,H
Tampere CH,Clay,20240722,Buvaysar Gadamauri,Jiri Barnat,6-4 6-3,Q1,Clay,H
Tampere CH,Clay,20240722,Kristjan Tamm,Constantin Bittoun Kouzmine,6-7(4) 6-4 6-3,Q1,Clay,H
Tampere CH,Clay,20240722,Tom Gentzsch,Sebastian Eriksson,6-4 6-2,Q1,Clay,H
Verona CH,Clay,20240722,Federico Arnaboldi,Vilius Gaubas,6-2 6-2,F,Clay,H
Verona CH,Clay,20240722,Federico Arnaboldi,Max Hans Rehberg,6-2 6-1,SF,Clay,H
Verona CH,Clay,20240722,Vilius Gaubas,Nikoloz Basilashvili,4-6 6-0 7-5,SF,Clay,H
Verona CH,Clay,20240722,Max Hans Rehberg,Alvaro Guillen Meza,6-4 3-6 7-5,QF,Clay,H
Verona CH,Clay,20240722,Federico Arnaboldi,Gonzalo Bueno,6-2 6-4,QF,Clay,H
Verona CH,Clay,20240722,Vilius Gaubas,Hugo Dellien,6-3 1-6 6-3,QF,Clay,H
Verona CH,Clay,20240722,Nikoloz Basilashvili,Jesper De Jong,6-4 4-6 6-1,QF,Clay,H
Verona CH,Clay,20240722,Alvaro Guillen Meza,Francesco Maestrelli,6-4 3-6 6-3,R16,Clay,H
Verona CH,Clay,20240722,Max Hans Rehberg,Andrea Pellegrino,3-6 7-5 6-1,R16,Clay,H
Verona CH,Clay,20240722,Gonzalo Bueno,Jan Choinski,6-2 4-6 6-0,R16,Clay,H
Verona CH,Clay,20240722,Federico Arnaboldi,Ugo Blanchet,6-4 2-6 6-0,R16,Clay,H
Verona CH,Clay,20240722,Hugo Dellien,Filip Krajinovic,7-6(2) 6-3,R16,Clay,H
Verona CH,Clay,20240722,Vilius Gaubas,Richard Gasquet,7-6(3) 4-6 7-6(6),R16,Clay,H
Verona CH,Clay,20240722,Nikoloz Basilashvili,Jacopo Berrettini,6-3 6-3,R16,Clay,H
Verona CH,Clay,20240722,Jesper De Jong,Joao Lucas Reis Da Silva,6-4 6-1,R16,Clay,H
Verona CH,Clay,20240722,Francesco Maestrelli,Pedro Cachin,7-6(3) 7-5,R32,Clay,H
Verona CH,Clay,20240722,Alvaro Guillen Meza,Kyrian Jacquet,6-2 7-6(2),R32,Clay,H
Verona CH,Clay,20240722,Max Hans Rehberg,Filip Cristian Jianu,7-6(4) 6-1,R32,Clay,H
Verona CH,Clay,20240722,Andrea Pellegrino,Marco Cecchinato,6-7(4) 7-6(1) 6-4,R32,Clay,H
Verona CH,Clay,20240722,Jan Choinski,Henri Squire,6-7(4) 6-2 7-5,R32,Clay,H
Verona CH,Clay,20240722,Gonzalo Bueno,Matheus Pucinelli De Almeida,6-7(7) 7-5 6-3,R32,Clay,H
Verona CH,Clay,20240722,Federico Arnaboldi,Petr Nesterov,6-3 6-4,R32,Clay,H
Verona CH,Clay,20240722,Ugo Blanchet,Nerman Fatic,6-3 7-6(2),R32,Clay,H
Verona CH,Clay,20240722,Hugo Dellien,Stefano Travaglia,6-7(2) 7-5 6-1,R32,Clay,H
Verona CH,Clay,20240722,Filip Krajinovic,Andrea Picchione,6-4 6-4,R32,Clay,H
Verona CH,Clay,20240722,Vilius Gaubas,Enrico Dalla Valle,4-6 7-5 6-1,R32,Clay,H
Verona CH,Clay,20240722,Richard Gasquet,Samuel Vincent Ruggeri,6-0 3-6 6-2,R32,Clay,H
Verona CH,Clay,20240722,Jacopo Berrettini,Alejandro Moro Canas,3-6 6-2 6-3,R32,Clay,H
Verona CH,Clay,20240722,Nikoloz Basilashvili,Adrian Andreev,6-1 0-0 RET,R32,Clay,H
Verona CH,Clay,20240722,Joao Lucas Reis Da Silva,Lorenzo Sciahbasi ,6-1 6-1,R32,Clay,H
Verona CH,Clay,20240722,Jesper De Jong,Gianluca Mager,6-4 7-5,R32,Clay,H
Verona CH,Clay,20240722,Andrea Picchione,Filippo Romano,6-0 3-6 6-3,Q2,Clay,H
Verona CH,Clay,20240722,Joao Lucas Reis Da Silva,Luca Giacomini,6-4 7-6(7),Q2,Clay,H
Verona CH,Clay,20240722,Nikoloz Basilashvili,Matheus Pucinelli De Almeida,6-4 7-6(3),Q2,Clay,H
Verona CH,Clay,20240722,Max Hans Rehberg,Jonas Forejtek,6-4 7-6(5),Q2,Clay,H
Verona CH,Clay,20240722,Petr Nesterov,Yanaki Milev,6-7(2) 6-3 6-4,Q2,Clay,H
Verona CH,Clay,20240722,Federico Arnaboldi,Gonzalo Villanueva,6-3 6-2,Q2,Clay,H
Verona CH,Clay,20240722,Filippo Romano,Pedro Sakamoto,7-6(3) 6-4,Q1,Clay,H
Verona CH,Clay,20240722,Andrea Picchione,Mariano Tammaro,6-3 6-3,Q1,Clay,H
Verona CH,Clay,20240722,Joao Lucas Reis Da Silva,Francesco Ferrari,6-1 6-4,Q1,Clay,H
Verona CH,Clay,20240722,Luca Giacomini,Ignacio Carou,6-0 6-0,Q1,Clay,H
Verona CH,Clay,20240722,Matheus Pucinelli De Almeida,Lorenzo Carboni,6-2 6-4,Q1,Clay,H
Verona CH,Clay,20240722,Jonas Forejtek,Wilson Leite,7-6(2) 7-5,Q1,Clay,H
Verona CH,Clay,20240722,Max Hans Rehberg,Tommaso Compagnucci,6-3 6-2,Q1,Clay,H
Verona CH,Clay,20240722,Yanaki Milev,Daniel Dutra Da Silva,2-6 6-4 6-4,Q1,Clay,H
Verona CH,Clay,20240722,Petr Nesterov,Marcello Serafini,6-2 6-2,Q1,Clay,H
Verona CH,Clay,20240722,Federico Arnaboldi,Kirill Kivattsev,6-3 6-4,Q1,Clay,H
Verona CH,Clay,20240722,Gonzalo Villanueva,Gian Matias Di Natale,6-4 6-2,Q1,Clay,H
Zug CH,Clay,20240722,Jerome Kym,Roman Andres Burruchaga,6-4 6-4,F,Clay,H
Zug CH,Clay,20240722,Roman Andres Burruchaga,Marc Andrea Huesler,3-6 6-1 6-4,SF,Clay,H
Zug CH,Clay,20240722,Jerome Kym,Joris De Loore,6-3 7-6(3),SF,Clay,H
Zug CH,Clay,20240722,Roman Andres Burruchaga,Abedallah Shelbayh,6-1 6-4,QF,Clay,H
Zug CH,Clay,20240722,Joris De Loore,Geoffrey Blancaneaux,6-3 6-4,QF,Clay,H
Zug CH,Clay,20240722,Marc Andrea Huesler,Henry Bernet,6-4 6-4,QF,Clay,H
Zug CH,Clay,20240722,Jerome Kym,Marko Topo,5-7 7-6(10) 7-6(6),QF,Clay,H
Zug CH,Clay,20240722,Roman Andres Burruchaga,Alexander Blockx,6-4 6-3,R16,Clay,H
Zug CH,Clay,20240722,Henry Bernet,Juan Pablo Varillas,7-5 6-3,R16,Clay,H
Zug CH,Clay,20240722,Geoffrey Blancaneaux,Quentin Halys,6-3 6-4,R16,Clay,H
Zug CH,Clay,20240722,Joris De Loore,Omar Jasika,6-4 7-6(7),R16,Clay,H
Zug CH,Clay,20240722,Marc Andrea Huesler,Mika Brunold,6-3 6-1,R16,Clay,H
Zug CH,Clay,20240722,Jerome Kym,Kamil Majchrzak,6-4 7-6(5),R16,Clay,H
Zug CH,Clay,20240722,Abedallah Shelbayh,Rudolf Molleker,6-4 6-2,R16,Clay,H
Zug CH,Clay,20240722,Marko Topo,Adolfo Daniel Vallejo,4-6 6-3 6-3,R16,Clay,H
Zug CH,Clay,20240722,Mika Brunold,Botic Van De Zandschulp,7-6(5) 3-6 7-6(5),R32,Clay,H
Zug CH,Clay,20240722,Omar Jasika,Matteo Gigante,6-2 7-5,R32,Clay,H
Zug CH,Clay,20240722,Roman Andres Burruchaga,Dylan Dietrich,6-7(7) 7-5 7-6(2),R32,Clay,H
Zug CH,Clay,20240722,Jerome Kym,Juan Manuel Cerundolo,6-4 6-0,R32,Clay,H
Zug CH,Clay,20240722,Adolfo Daniel Vallejo,Jurij Rodionov,6-3 6-4,R32,Clay,H
Zug CH,Clay,20240722,Juan Pablo Varillas,Remy Bertola,7-5 6-4,R32,Clay,H
Zug CH,Clay,20240722,Geoffrey Blancaneaux,Matteo Martineau,7-6(6) 3-6 7-5,R32,Clay,H
Zug CH,Clay,20240722,Rudolf Molleker,Dominic Stricker,7-6(2) 6-7(3) 7-6(5),R32,Clay,H
Zug CH,Clay,20240722,Henry Bernet,Ryan Nijboer,4-6 7-5 6-4,R32,Clay,H
Zug CH,Clay,20240722,Alexander Blockx,Mateus Alves,6-4 3-6 6-4,R32,Clay,H
Zug CH,Clay,20240722,Joris De Loore,Maxime Janvier,6-2 7-6(3),R32,Clay,H
Zug CH,Clay,20240722,Quentin Halys,Benoit Paire,6-3 7-6(7),R32,Clay,H
Zug CH,Clay,20240722,Marc Andrea Huesler,Bernabe Zapata Miralles,6-0 6-3,R32,Clay,H
Zug CH,Clay,20240722,Kamil Majchrzak,Maks Kasnikowski,7-6(3) 6-3,R32,Clay,H
Zug CH,Clay,20240722,Abedallah Shelbayh,Jakub Paul,4-6 6-3 7-6(8),R32,Clay,H
Zug CH,Clay,20240722,Marko Topo,Damien Wenger,6-3 6-2,R32,Clay,H
Zug CH,Clay,20240722,Marko Topo,Gerard Campana Lee,0-6 7-6(7) 7-6(2),Q2,Clay,H
Zug CH,Clay,20240722,Mateus Alves,Maxence Beauge,6-3 6-2,Q2,Clay,H
Zug CH,Clay,20240722,Ryan Nijboer,Anton Matusevich,3-6 6-1 6-2,Q2,Clay,H
Zug CH,Clay,20240722,Jakub Paul,Matthew Dellavedova,6-1 6-3,Q2,Clay,H
Zug CH,Clay,20240722,Damien Wenger,Vladyslav Orlov,6-2 6-3,Q2,Clay,H
Zug CH,Clay,20240722,Dylan Dietrich,Andrea Guerrieri,6-4 6-3,Q2,Clay,H
Zug CH,Clay,20240722,Gerard Campana Lee,Luca Staeheli,6-4 6-3,Q1,Clay,H
Zug CH,Clay,20240722,Mateus Alves,Ivan Liutarevich,6-2 6-3,Q1,Clay,H
Zug CH,Clay,20240722,Ryan Nijboer,Jesse Flores,7-5 7-5,Q1,Clay,H
Zug CH,Clay,20240722,Matthew Dellavedova,Andrin Casanova,6-4 3-6 6-4,Q1,Clay,H
Zug CH,Clay,20240722,Damien Wenger,Jose Rubin Statham,6-3 6-2,Q1,Clay,H
Zug CH,Clay,20240722,Anton Matusevich,Jeffrey Von Der Schulenburg,6-7(3) 6-2 6-3,Q1,Clay,H
Zug CH,Clay,20240722,Marko Topo,Raul Teichmann,6-2 7-5,Q1,Clay,H
Zug CH,Clay,20240722,Jakub Paul,Johan Nikles,6-4 6-3,Q1,Clay,H
Zug CH,Clay,20240722,Vladyslav Orlov,Federico Iannaccone,6-3 6-1,Q1,Clay,H
Zug CH,Clay,20240722,Andrea Guerrieri,Michiel De Krom,6-7(6) 6-3 7-5,Q1,Clay,H
Zug CH,Clay,20240722,Maxence Beauge,Norbert Gombos,6-4 7-6(4),Q1,Clay,H
Zug CH,Clay,20240722,Dylan Dietrich,Vladimir Uzhylovsky,6-3 6-1,Q1,Clay,H
Lexington CH,Hard,20240729,Joao Fonseca,Li Tu,6-1 6-4,F,Hard,H
Lexington CH,Hard,20240729,Joao Fonseca,Hugo Grenier,6-3 7-5,SF,Hard,H
Lexington CH,Hard,20240729,Li Tu,Coleman Wong,6-2 6-3,SF,Hard,H
Lexington CH,Hard,20240729,Hugo Grenier,Learner Tien,2-6 6-4 7-6(7),QF,Hard,H
Lexington CH,Hard,20240729,Joao Fonseca,Gabriel Diallo,6-2 6-2,QF,Hard,H
Lexington CH,Hard,20240729,Coleman Wong,Micah Braswell,6-4 7-6(3),QF,Hard,H
Lexington CH,Hard,20240729,Li Tu,Emilio Nava,7-6(5) 6-3,QF,Hard,H
Lexington CH,Hard,20240729,Learner Tien,Arthur Gea,4-6 7-6(7) 6-0,R16,Hard,H
Lexington CH,Hard,20240729,Hugo Grenier,Aidan Mayo,6-3 2-6 6-0,R16,Hard,H
Lexington CH,Hard,20240729,Gabriel Diallo,Ethan Quinn,6-3 7-6(6),R16,Hard,H
Lexington CH,Hard,20240729,Joao Fonseca,Liam Draxl,7-6(3) 7-5,R16,Hard,H
Lexington CH,Hard,20240729,Micah Braswell,Bernard Tomic,W/O,R16,Hard,H
Lexington CH,Hard,20240729,Coleman Wong,Andres Andrade,4-6 6-1 6-2,R16,Hard,H
Lexington CH,Hard,20240729,Li Tu,James Trotter,6-4 6-4,R16,Hard,H
Lexington CH,Hard,20240729,Emilio Nava,Omni Kumar,6-4 6-2,R16,Hard,H
Lexington CH,Hard,20240729,Arthur Gea,Brandon Holt,6-3 1-0 RET,R32,Hard,H
Lexington CH,Hard,20240729,Learner Tien,Rio Noguchi,6-4 6-1,R32,Hard,H
Lexington CH,Hard,20240729,Aidan Mayo,Jack Pinnington Jones,5-7 7-5 3-0 RET,R32,Hard,H
Lexington CH,Hard,20240729,Hugo Grenier,Aidan Mchugh,2-6 6-4 6-3,R32,Hard,H
Lexington CH,Hard,20240729,Gabriel Diallo,Ryan Seggerman,7-6(3) 3-6 6-1,R32,Hard,H
Lexington CH,Hard,20240729,Ethan Quinn,Rodrigo Pacheco Mendez,2-6 6-1 6-2,R32,Hard,H
Lexington CH,Hard,20240729,Liam Draxl,Ricardas Berankis,6-4 4-6 6-2,R32,Hard,H
Lexington CH,Hard,20240729,Joao Fonseca,Kaichi Uchida,6-3 6-3,R32,Hard,H
Lexington CH,Hard,20240729,Bernard Tomic,Stefan Kozlov,6-4 3-6 6-3,R32,Hard,H
Lexington CH,Hard,20240729,Micah Braswell,Bruno Kuzuhara,7-6(4) 6-3,R32,Hard,H
Lexington CH,Hard,20240729,Andres Andrade,Yuta Shimizu,7-6(4) 0-6 7-6(7),R32,Hard,H
Lexington CH,Hard,20240729,Coleman Wong,Matias Soto,6-4 3-6 6-3,R32,Hard,H
Lexington CH,Hard,20240729,Li Tu,Taha Baadi,1-6 6-2 6-4,R32,Hard,H
Lexington CH,Hard,20240729,James Trotter,Tung Lin Wu,6-3 6-4,R32,Hard,H
Lexington CH,Hard,20240729,Omni Kumar,Charles Broom,7-5 6-3,R32,Hard,H
Lexington CH,Hard,20240729,Emilio Nava,Luke Saville,6-3 6-2,R32,Hard,H
Lexington CH,Hard,20240729,Micah Braswell,Yuta Shimizu,7-6(0) 6-4,Q2,Hard,H
Lexington CH,Hard,20240729,Jack Pinnington Jones,Cannon Kingsley,6-3 6-1,Q2,Hard,H
Lexington CH,Hard,20240729,James Trotter,Yusuke Takahashi,4-6 6-2 6-1,Q2,Hard,H
Lexington CH,Hard,20240729,Stefan Kozlov,Stefan Dostanic,7-6(3) 0-6 7-5,Q2,Hard,H
Lexington CH,Hard,20240729,Ryan Seggerman,Justin Boulais,7-6(4) 2-6 6-3,Q2,Hard,H
Lexington CH,Hard,20240729,Rodrigo Pacheco Mendez,Joshua Lapadat,6-3 6-2,Q2,Hard,H
Lexington CH,Hard,20240729,Yuta Shimizu,Enzo Wallart,6-3 6-1,Q1,Hard,H
Lexington CH,Hard,20240729,Micah Braswell,Christian Langmo,7-5 6-0,Q1,Hard,H
Lexington CH,Hard,20240729,Jack Pinnington Jones,Cooper Williams,7-5 6-1,Q1,Hard,H
Lexington CH,Hard,20240729,Cannon Kingsley,Patrick Maloney,1-6 6-3 7-5,Q1,Hard,H
Lexington CH,Hard,20240729,James Trotter,Ozan Baris,6-1 6-4,Q1,Hard,H
Lexington CH,Hard,20240729,Yusuke Takahashi,Kiranpal Pannu,6-2 6-4,Q1,Hard,H
Lexington CH,Hard,20240729,Stefan Kozlov,Ryuki Matsuda,6-2 6-3,Q1,Hard,H
Lexington CH,Hard,20240729,Stefan Dostanic,Ernesto Escobedo,6-3 6-4,Q1,Hard,H
Lexington CH,Hard,20240729,Ryan Seggerman,Quinn Vandecasteele,7-6(3) 6-3,Q1,Hard,H
Lexington CH,Hard,20240729,Justin Boulais,Strong Kirchheimer,6-3 6-4,Q1,Hard,H
Lexington CH,Hard,20240729,Joshua Lapadat,Naoki Nakagawa,6-3 2-6 6-4,Q1,Hard,H
Lexington CH,Hard,20240729,Rodrigo Pacheco Mendez,Govind Nanda,6-0 6-3,Q1,Hard,H
Liberec CH,Clay,20240729,Hugo Dellien,Elmer Moller,5-7 6-4 6-1,F,Clay,H
Liberec CH,Clay,20240729,Hugo Dellien,Manuel Guinard,7-6(5) 6-4,SF,Clay,H
